timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.52968E+15,-5,-6,-1,-2,-3,-10,4,-8
1.52968E+15,-1,-11,-11,-4,-1,7,-6,-2
1.52968E+15,3,0,-3,1,-1,13,31,13
1.52968E+15,-1,7,26,7,-2,-6,-14,-2
1.52968E+15,3,10,8,4,0,-3,-2,4
1.52968E+15,-3,-5,-2,-2,0,-6,2,-1
1.52968E+15,0,-4,-15,-3,2,7,-6,-1
1.52968E+15,-4,7,-10,-5,-4,-7,-4,-8
1.52968E+15,-3,-5,-22,-13,-6,-4,-3,-3
1.52968E+15,0,6,16,-1,-1,7,13,-2
1.52968E+15,2,1,-10,3,-1,-9,-21,-4
1.52968E+15,-1,-1,-1,-5,-1,-2,6,5
1.52968E+15,0,-1,4,3,1,4,-2,2
1.52968E+15,0,4,9,1,3,-1,-1,5
1.52968E+15,-1,-4,5,-3,-2,-3,-2,2
1.52968E+15,0,2,-15,-3,-1,-5,-4,5
1.52968E+15,-3,-1,9,3,-3,5,1,-10
1.52968E+15,-3,1,-1,-4,-2,-3,-5,-4
1.52968E+15,0,0,0,2,8,-3,-1,6
1.52968E+15,-2,-1,6,5,4,-2,11,0
1.52968E+15,2,8,11,12,2,-1,2,4
1.52968E+15,-1,-3,-25,-9,-7,5,-7,1
1.52968E+15,-1,1,6,2,-4,-3,-17,-4
1.52968E+15,-6,-3,5,-16,-9,2,28,-10
1.52968E+15,-4,-3,2,3,-2,-5,-19,-9
1.52968E+15,1,2,-2,1,-4,-10,-11,-3
1.52968E+15,-2,1,2,3,3,-3,-3,2
1.52968E+15,0,-11,-8,3,-1,-2,-13,3
1.52968E+15,7,27,1,-4,2,7,14,7
1.52968E+15,-2,-42,17,5,0,-1,14,-1
1.52968E+15,-3,-8,-21,-12,-8,-9,-1,-6
1.52968E+15,-3,0,-8,-5,-2,-2,-14,-3
1.52968E+15,-3,-11,-15,-3,4,-2,3,0
1.52968E+15,4,21,17,-2,1,-3,-9,7
1.52968E+15,0,2,18,13,3,1,7,-10
1.52968E+15,-4,11,-9,-6,-8,-13,-17,-20
1.52968E+15,0,-5,-8,-1,-1,4,-9,0
1.52968E+15,-3,6,-10,-5,-3,-6,-1,-7
1.52968E+15,3,3,19,6,0,7,0,-7
1.52968E+15,-1,-8,-39,-11,-1,-2,-6,5
1.52968E+15,-1,-5,28,12,2,11,13,-2
1.52968E+15,-1,15,-13,-4,-4,-4,-16,-7
1.52968E+15,-5,-14,-24,-8,-5,-14,-2,5
1.52968E+15,1,-1,12,8,2,1,-5,-5
1.52968E+15,-1,-22,16,0,-4,-7,13,12
1.52968E+15,0,19,26,5,1,10,26,2
1.52968E+15,2,-2,-13,-8,-2,-4,-5,-3
1.52968E+15,2,8,2,-1,2,1,-14,1
1.52968E+15,-1,0,-7,-4,0,0,6,1
1.52968E+15,-1,-13,-16,2,3,4,-13,-10
1.52968E+15,-7,1,20,6,-4,-5,3,5
1.52968E+15,1,2,-14,-8,-4,-9,-10,-3
1.52968E+15,-1,-2,1,1,1,12,-6,-6
1.52968E+15,0,4,-4,0,1,-6,-4,0
1.52968E+15,-1,-11,14,3,-2,-14,-11,-1
1.52968E+15,0,-2,-26,-21,-3,5,-2,-2
1.52968E+15,3,9,-1,-1,2,9,20,2
1.52968E+15,-2,-12,-20,-4,-3,-1,-10,3
1.52968E+15,4,4,-7,-3,-1,5,-13,5
1.52968E+15,1,15,53,21,3,-7,10,0
1.52968E+15,-1,-18,-36,-9,-2,-8,-8,1
1.52968E+15,1,7,15,-2,-1,6,2,10
1.52968E+15,-4,-6,10,3,2,-7,1,5
1.52968E+15,-1,-5,-9,-4,-2,3,6,-5
1.52968E+15,-3,4,-11,-4,-5,0,-8,3
1.52968E+15,2,1,15,3,-6,-7,-4,0
1.52968E+15,-2,-8,-1,1,3,2,3,-6
1.52968E+15,0,6,11,3,1,1,7,7
1.52968E+15,-2,-12,3,-3,-1,-8,9,4
1.52968E+15,-6,0,-17,-13,-8,-2,-7,-9
1.52968E+15,-5,-12,14,2,0,-16,-16,-9
1.52968E+15,1,4,-7,-2,-1,15,18,-11
1.52968E+15,5,25,28,7,-1,-8,-12,-2
1.52968E+15,-4,-34,-50,-18,-2,10,7,0
1.52968E+15,-3,8,-2,-4,0,7,18,7
1.52968E+15,-1,-17,-8,2,0,-2,-10,10
1.52968E+15,-1,11,20,0,-4,5,-2,-2
1.52968E+15,0,5,-2,4,3,0,5,-1
1.52968E+15,-1,2,14,5,-2,-8,-12,-14
1.52968E+15,-1,-7,-8,-9,-5,0,13,8
1.52968E+15,-3,-10,-3,0,3,12,6,8
1.52968E+15,4,14,-15,-1,-2,-11,-14,16
1.52968E+15,4,-3,7,0,-3,4,12,-3
1.52968E+15,-5,-5,-12,2,2,-12,-24,-6
1.52968E+15,-3,19,14,2,-1,-2,-6,-13
1.52968E+15,-1,-13,1,-1,0,-5,-2,5
1.52968E+15,1,4,-14,-6,0,12,6,3
1.52968E+15,2,-2,4,-2,-4,-24,-21,-5
1.52968E+15,0,-7,-34,-6,4,24,16,3
1.52968E+15,1,12,23,5,3,4,-8,-9
1.52968E+15,-1,-7,-7,-1,-1,3,26,3
1.52968E+15,-1,-6,-36,-5,1,-3,-3,-1
1.52968E+15,-4,-17,26,2,-9,-20,-18,-3
1.52968E+15,3,16,21,10,2,3,14,2
1.52968E+15,0,2,-18,-12,-4,5,8,-3
1.52968E+15,2,6,17,15,11,14,7,3
1.52968E+15,-5,9,-24,-10,-3,-21,-17,-3
1.52968E+15,3,-17,15,5,1,6,11,-1
1.52968E+15,-5,4,0,-5,-5,-6,-27,-4
1.52968E+15,0,-1,0,2,1,0,-4,0
1.52968E+15,-1,-7,-6,-1,-3,-4,3,-5
1.52968E+15,0,2,-6,-7,-5,5,-7,-2
1.52968E+15,3,18,-9,-2,7,5,-9,2
1.52968E+15,-12,-19,21,0,-6,0,14,-15
1.52968E+15,0,-6,-15,-6,-2,-6,-6,-3
1.52968E+15,-2,-2,7,1,-3,-16,-4,6
1.52968E+15,3,2,-10,3,2,7,2,0
1.52968E+15,4,12,-8,-5,-1,1,5,0
1.52968E+15,-1,-10,1,6,6,2,9,0
1.52968E+15,-2,0,-9,-4,-3,-3,-3,-6
1.52968E+15,-4,11,35,1,-11,-12,-11,0
1.52968E+15,2,-14,0,6,0,-6,3,8
1.52968E+15,-1,10,-33,-14,-4,8,10,-3
1.52968E+15,0,-5,6,4,2,3,-7,-2
1.52968E+15,-3,9,15,3,1,-6,7,-4
1.52968E+15,-2,-5,1,1,-3,-6,-7,3
1.52968E+15,-2,-3,-9,-5,-7,-9,-15,-9
1.52968E+15,-4,7,-7,-2,5,3,8,-7
1.52968E+15,3,-8,5,-2,-3,-3,2,0
1.52968E+15,-1,-1,-21,-2,-4,-1,2,-2
1.52968E+15,-1,-9,11,13,12,-2,-12,-5
1.52968E+15,0,12,22,5,-1,4,14,2
1.52968E+15,1,-2,-18,-8,-2,-9,-7,3
1.52968E+15,4,5,-1,2,-1,4,-13,1
1.52968E+15,1,9,18,1,-3,8,5,9
1.52968E+15,5,9,23,7,0,-2,-1,2
1.52968E+15,0,-6,-27,-13,0,3,3,7
1.52968E+15,-2,5,5,-2,7,19,5,7
1.52968E+15,2,4,-15,-1,-2,-12,-20,-7
1.52968E+15,-4,-1,4,0,1,5,11,3
1.52968E+15,-2,-5,0,6,0,-4,0,-1
1.52968E+15,0,-2,0,-3,-1,-4,5,-3
1.52968E+15,0,2,-2,0,-1,-4,1,3
1.52968E+15,-1,-8,-5,-7,-5,7,-5,-14
1.52968E+15,-6,-12,-8,-3,-6,-8,-27,-4
1.52968E+15,2,12,-6,1,2,-2,4,3
1.52968E+15,0,0,25,5,2,9,12,-6
1.52968E+15,-4,-32,-18,-3,0,-5,-4,2
1.52968E+15,3,2,1,8,0,-3,18,3
1.52968E+15,1,20,7,-2,-4,4,-17,-10
1.52968E+15,1,2,-2,-12,-6,-1,13,10
1.52968E+15,-1,4,-6,2,-2,-13,-16,1
1.52968E+15,-4,-24,-16,-4,1,19,4,-2
1.52968E+15,-3,1,9,4,0,-3,0,-9
1.52968E+15,-5,-10,-1,-1,-6,-16,4,-2
1.52968E+15,2,16,10,1,5,13,16,0
1.52968E+15,0,6,-6,0,-2,-6,-6,3
1.52968E+15,1,-4,-5,6,1,-4,-13,-5
1.52968E+15,-3,-9,-4,-8,-4,4,2,-3
1.52968E+15,-2,-14,-3,-3,-1,3,-6,2
1.52968E+15,2,-8,-4,2,6,-1,5,2
1.52968E+15,1,16,-4,-2,-2,-7,1,1
1.52968E+15,2,5,17,6,-1,-6,-19,-3
1.52968E+15,0,25,7,-1,-4,-1,13,4
1.52968E+15,-7,-26,-13,-12,-8,-8,4,-2
1.52968E+15,0,1,8,0,5,3,-7,6
1.52968E+15,0,-1,-19,3,4,0,-2,3
1.52968E+15,0,0,-10,7,4,2,-7,-3
1.52968E+15,0,10,29,-4,-6,-8,1,-1
1.52968E+15,1,-10,-13,-8,-8,-9,5,14
1.52968E+15,-3,-4,-11,-12,-7,0,10,-1
1.52968E+15,0,-7,-1,5,3,0,-8,4
1.52968E+15,1,-8,-21,1,6,2,-1,-2
1.52968E+15,-1,28,42,7,-6,-10,9,5
1.52968E+15,-2,-8,-8,-5,-3,-13,-7,-3
1.52968E+15,3,18,0,-5,-2,3,-12,-8
1.52968E+15,2,2,2,5,3,1,17,10
1.52968E+15,0,-2,-3,1,-2,0,5,-2
1.52968E+15,0,-2,-6,4,3,-7,-1,-1
1.52968E+15,-2,3,-8,1,3,6,-7,-8
1.52968E+15,-1,1,18,5,-4,0,1,0
1.52968E+15,-3,-11,-12,-8,-5,-4,-10,-5
1.52968E+15,3,7,15,5,-1,-5,-14,5
1.52968E+15,3,-11,-7,3,7,6,28,12
1.52968E+15,5,20,-18,-12,-1,0,-1,-2
1.52968E+15,-6,-30,3,-3,-7,-9,1,-7
1.52968E+15,-6,-6,6,-2,-3,2,0,3
1.52968E+15,-4,-12,-22,-4,-3,-7,-1,0
1.52968E+15,0,19,22,0,-3,-5,-10,-8
1.52968E+15,-1,-12,-20,-3,2,-8,18,4
1.52968E+15,2,4,0,2,6,16,6,0
1.52968E+15,-5,-4,1,-2,-2,-6,1,-1
1.52968E+15,0,-3,-7,5,0,-4,-9,-3
1.52968E+15,-2,10,14,2,-1,-3,4,-4
1.52968E+15,0,-14,-6,-4,0,9,-1,-7
1.52968E+15,1,-5,0,0,-2,-9,9,6
1.52968E+15,0,-10,13,5,0,-4,2,-1
1.52968E+15,3,7,1,6,1,4,-4,2
1.52968E+15,-2,21,1,-1,-3,-4,-2,-20
1.52968E+15,3,2,9,2,2,7,-7,2
1.52968E+15,-4,-4,-31,-14,-4,-9,-1,-3
1.52968E+15,3,0,15,-1,-2,6,-5,8
1.52968E+15,-2,12,17,4,0,4,8,-6
1.52968E+15,-11,-10,-20,-6,0,-4,-18,-11
1.52968E+15,-1,1,20,12,4,2,-5,-1
1.52968E+15,2,3,-3,4,-3,-8,-7,-4
1.52968E+15,-3,-20,-22,-14,-8,-12,-3,5
1.52968E+15,6,2,14,5,1,5,10,-4
1.52968E+15,-1,5,3,8,4,3,-6,-2
1.52968E+15,-2,-17,-15,-18,-3,3,-1,-3
1.52968E+15,3,5,16,6,-2,8,-1,2
1.52968E+15,-4,10,1,3,5,-1,-14,-3
1.52968E+15,4,7,-7,-16,-7,-13,15,5
1.52968E+15,-2,-7,-2,6,5,6,21,-1
1.52968E+15,1,-6,-15,-5,3,10,-1,9
1.52968E+15,3,-10,6,0,-3,-3,-3,10
1.52968E+15,2,4,0,5,1,-4,1,-4
1.52968E+15,-3,11,-6,3,3,-1,-4,9
1.52968E+15,0,-1,-2,-2,-1,0,6,0
1.52968E+15,-4,-8,12,-8,-8,-7,-2,-9
1.52968E+15,1,1,-23,1,1,-1,-3,3
1.52968E+15,-2,-11,0,-2,-3,-2,-8,-9
1.52968E+15,-1,3,9,9,1,-3,-4,-2
1.52968E+15,1,0,-11,-10,-7,-10,-3,4
1.52968E+15,-2,0,3,2,0,-8,-10,-6
1.52968E+15,-3,-8,-32,-7,-1,6,-2,-4
1.52968E+15,-4,0,10,1,0,1,9,-1
1.52968E+15,-3,0,21,5,4,19,12,0
1.52968E+15,-1,0,-7,-6,-3,0,-1,1
1.52968E+15,-2,-5,-14,-6,-2,-1,-3,-1
1.52968E+15,5,-5,-2,7,5,-1,10,9
1.52968E+15,3,0,3,6,0,-2,15,9
1.52968E+15,1,-9,-27,-17,-7,6,-13,13
1.52968E+15,-3,3,5,5,3,-2,3,-11
1.52968E+15,-5,0,-5,-7,-8,-9,-3,-11
1.52968E+15,-1,-9,9,-1,-2,-6,-14,-10
1.52968E+15,-2,-3,0,4,4,13,15,-1
1.52968E+15,4,11,14,10,3,0,-8,16
1.52968E+15,1,-25,-1,-5,3,-1,3,16
1.52968E+15,1,14,-7,-3,-5,-6,1,-5
1.52968E+15,-4,0,33,11,2,-4,0,-3
1.52968E+15,-2,-17,-38,-8,-2,-8,0,-4
1.52968E+15,3,32,20,14,6,7,-8,-2
1.52968E+15,-1,-1,3,2,-5,-6,0,-2
1.52968E+15,-5,-12,-21,-13,-8,-8,-3,-5
1.52968E+15,2,13,27,4,2,3,6,0
1.52968E+15,-3,-18,-15,6,6,2,-5,-13
1.52968E+15,-5,-16,-26,3,2,9,17,0
1.52968E+15,2,5,23,1,2,-7,-18,-12
1.52968E+15,-5,-6,9,-1,-7,-8,3,1
1.52968E+15,1,-1,-24,-13,-2,-4,-18,-3
1.52968E+15,-4,2,7,-4,0,0,-9,2
1.52968E+15,3,3,-1,8,6,7,4,-3
1.52968E+15,-2,-12,15,0,-2,-1,-6,-7
1.52968E+15,-2,0,-28,-20,-10,-12,3,-5
1.52968E+15,-1,-8,-13,-4,0,2,1,4
1.52968E+15,7,-12,16,11,3,-1,6,11
1.52968E+15,1,39,25,-1,-7,-6,-7,-6
1.52968E+15,-2,2,21,11,3,3,6,-9
1.52968E+15,3,5,-2,-3,-1,-5,-5,-6
1.52968E+15,-6,-13,-19,-7,-5,-5,2,2
1.52968E+15,1,-8,-2,3,4,0,-1,6
1.52968E+15,2,0,-4,2,1,1,-3,3
1.52968E+15,2,15,7,-2,-1,-5,-1,-5
1.52968E+15,5,4,-7,2,1,9,-8,-1
1.52968E+15,0,-11,-9,-2,-4,-6,-1,2
1.52968E+15,0,-4,9,1,-2,-14,-8,4
1.52968E+15,-3,-1,-3,-1,3,9,7,-2
1.52968E+15,-6,0,10,-1,1,-11,4,-16
1.52968E+15,3,11,-4,3,2,2,-4,-5
1.52968E+15,-2,-6,-4,-5,-8,0,13,-2
1.52968E+15,1,4,-1,-1,-6,-15,-14,-6
1.52968E+15,-5,2,5,-1,-1,1,-1,-1
1.52968E+15,0,-7,7,4,3,0,-11,-5
1.52968E+15,0,8,-10,-7,0,-1,10,1
1.52968E+15,-6,-11,-26,-2,0,-3,-4,-1
1.52968E+15,-1,2,4,-4,-4,-2,0,7
1.52968E+15,-1,5,28,11,1,-6,-7,-6
1.52968E+15,-2,-3,-12,-19,-7,5,8,6
1.52968E+15,0,-7,-13,0,4,6,-2,-3
1.52968E+15,6,12,17,3,1,0,-5,-2
1.52968E+15,-5,-13,-1,-8,-3,-1,7,5
1.52968E+15,-1,-1,7,8,6,11,-2,-2
1.52968E+15,-1,6,-3,-5,-4,-2,10,-4
1.52968E+15,-2,-5,6,0,-5,-13,-17,-3
1.52968E+15,-3,-4,-17,-7,-3,-8,-21,-14
1.52968E+15,1,12,-3,0,1,9,4,2
1.52968E+15,5,0,14,2,3,0,-15,-5
1.52968E+15,-3,-7,-2,0,-2,2,13,3
1.52968E+15,-3,-13,-22,-9,-2,-2,-5,0
1.52968E+15,-1,14,6,5,-1,-9,-15,-7
1.52968E+15,1,11,16,1,-1,8,-1,1
1.52968E+15,-4,-6,10,-3,-4,-6,2,4
1.52968E+15,-1,2,-29,-9,0,8,21,0
1.52968E+15,1,-8,17,5,-2,-2,-20,0
1.52968E+15,-1,-13,-18,1,5,7,16,6
1.52968E+15,1,1,17,3,2,-1,3,3
1.52968E+15,0,14,-11,-3,-2,10,10,8
1.52968E+15,2,-1,37,18,-2,-13,-6,5
1.52968E+15,-2,-3,-37,-22,-9,-8,-2,0
1.52968E+15,0,-10,-23,-4,1,4,5,-2
1.52968E+15,4,15,6,4,4,-4,-1,6
1.52968E+15,-1,0,18,6,7,17,10,1
1.52968E+15,-2,8,21,7,-2,-3,-4,-12
1.52968E+15,-1,3,-23,-5,-5,-15,-17,2
1.52968E+15,-1,0,12,2,3,8,-1,-3
1.52968E+15,-6,-12,-41,-7,0,2,-3,-3
1.52968E+15,0,2,45,8,0,-7,-6,5
1.52968E+15,1,8,17,0,-3,7,13,0
1.52968E+15,4,-21,-12,-2,-5,-6,-3,6
1.52968E+15,-7,2,-41,-14,-1,-9,-6,-23
1.52968E+15,-1,-1,14,3,3,10,-6,2
1.52968E+15,-2,5,-19,-5,3,-3,1,1
1.52968E+15,-2,-6,29,4,0,7,8,-8
1.52968E+15,4,-12,-9,3,0,-4,-2,1
1.52968E+15,-1,-8,-27,-11,-1,1,4,5
1.52968E+15,-3,-9,16,9,0,-1,-16,-12
1.52968E+15,-2,18,16,-4,-7,-10,-9,2
1.52968E+15,-2,16,-5,-15,-5,8,9,3
1.52968E+15,0,-12,-3,5,0,-13,-7,-7
1.52968E+15,-1,2,-15,-6,0,1,-5,7
1.52968E+15,0,-7,-11,-2,1,0,9,2
1.52968E+15,2,2,7,0,0,-4,3,-1
1.52968E+15,-1,-8,-17,-1,4,4,2,20
1.52968E+15,6,14,13,0,1,4,10,3
1.52968E+15,-3,-1,3,2,-4,-6,-4,-19
1.52968E+15,-1,-11,-11,-9,-4,0,2,2
1.52968E+15,4,7,-9,-3,-2,-3,11,8
1.52968E+15,0,-8,14,9,7,3,8,3
1.52968E+15,1,11,1,-1,-3,-5,-12,-3
1.52968E+15,-3,-15,-5,-9,-10,-4,-10,1
1.52968E+15,-7,-14,-12,-1,0,-2,-9,-3
1.52968E+15,2,10,-8,1,6,9,11,-2
1.52968E+15,-3,-18,6,5,4,3,6,12
1.52968E+15,5,15,0,8,2,0,-6,-3
1.52968E+15,-8,-19,27,1,-11,-16,-8,0
1.52968E+15,-7,-8,-14,-5,-4,5,-14,-9
1.52968E+15,1,-3,-14,-9,3,-2,18,9
1.52968E+15,7,6,3,7,5,-1,-1,7
1.52968E+15,4,9,-1,2,2,9,3,-6
1.52968E+15,-5,-9,-7,2,-2,-4,1,-4
1.52968E+15,-2,-13,-7,-7,-9,-5,13,-1
1.52968E+15,2,12,4,6,8,9,-5,5
1.52968E+15,-6,-14,-2,-5,-6,-7,-1,-7
1.52968E+15,2,-4,-4,-7,-6,-8,-10,-5
1.52968E+15,0,8,3,3,3,0,3,6
1.52968E+15,-1,-5,5,2,-2,2,6,3
1.52968E+15,4,3,5,7,2,-1,-15,-2
1.52968E+15,-3,4,15,7,5,4,18,7
1.52968E+15,-3,-2,-22,-12,-2,-4,-16,-17
1.52968E+15,-3,-14,-1,1,-4,-17,-19,-5
1.52968E+15,2,5,4,-5,-1,-1,13,2
1.52968E+15,-1,6,-1,-3,-1,0,-6,-2
1.52968E+15,-6,-24,-2,5,-1,-14,-6,-4
1.52968E+15,2,10,-5,-9,-2,12,0,-1
1.52968E+15,4,2,-14,-2,2,4,16,1
1.52968E+15,-9,-33,-6,0,-1,-5,-3,-5
1.52968E+15,5,17,33,6,2,1,-5,2
1.52968E+15,-5,-16,-26,-5,-2,2,0,-6
1.52968E+15,0,3,8,1,-1,-3,2,1
1.52968E+15,5,6,-7,5,7,2,7,5
1.52968E+15,-3,2,-6,-13,-6,1,-7,6
1.52968E+15,-1,3,25,3,-3,-4,6,2
1.52968E+15,0,13,9,3,7,6,-10,-1
1.52968E+15,-4,-13,-28,-7,-5,-1,5,-7
1.52968E+15,3,6,-4,3,-5,-6,-8,-1
1.52968E+15,-2,1,21,6,3,6,-6,-5
1.52968E+15,2,6,19,11,-1,-7,29,13
1.52968E+15,2,13,-11,-16,-1,13,-5,7
1.52968E+15,-6,-8,-20,-6,-3,-6,-3,-10
1.52968E+15,4,5,2,-4,-3,8,4,5
1.52968E+15,-5,0,7,7,4,-3,-7,-5
1.52968E+15,4,11,17,5,-1,-1,1,4
1.52968E+15,2,-8,-26,-12,-3,-2,-2,1
1.52968E+15,-9,-27,10,0,-6,-14,-2,-1
1.52968E+15,-3,-6,-14,-5,-3,3,-6,-8
1.52968E+15,2,6,2,0,-4,-6,-3,0
1.52968E+15,1,16,17,11,4,1,-8,-3
1.52968E+15,0,12,3,-2,0,1,3,1
1.52968E+15,2,-12,3,-3,3,1,-7,-2
1.52968E+15,-3,9,-7,-3,-1,-6,-6,-7
1.52968E+15,0,-1,11,4,6,2,12,3
1.52968E+15,1,1,-11,-2,-4,-8,0,4
1.52968E+15,-2,-2,-10,-9,-3,7,5,-5
1.52968E+15,3,-1,6,-1,-3,-14,-5,10
1.52968E+15,-3,3,-13,0,0,7,17,-11
1.52968E+15,-3,1,1,4,2,-2,-11,-2
1.52968E+15,0,4,-1,-13,-10,-6,-2,-2
1.52968E+15,2,-16,2,9,1,-4,2,-1
1.52968E+15,0,20,-6,0,3,7,3,9
1.52968E+15,-5,3,12,-3,-4,-3,1,-3
1.52968E+15,2,-2,-19,1,-2,-4,-8,-1
1.52968E+15,0,-5,13,-1,-1,2,-3,-2
1.52968E+15,6,17,16,8,1,-5,-5,2
1.52968E+15,-5,-7,-2,4,0,-4,1,-13
1.52968E+15,-2,-7,-17,2,4,10,2,1
1.52968E+15,-2,6,-5,-6,-5,-3,9,-6
1.52968E+15,-1,-11,-21,-3,-1,-5,-11,0
1.52968E+15,3,18,34,13,7,0,5,4
1.52968E+15,0,6,26,-4,-4,-6,-26,-8
1.52968E+15,-2,-20,-19,-2,-1,1,8,6
1.52968E+15,-3,-6,8,-7,-1,7,7,1
1.52968E+15,2,-6,-22,-2,0,2,-9,0
1.52968E+15,-6,9,-10,-7,-4,-6,1,-2
1.52968E+15,3,10,4,2,1,-3,1,1
1.52968E+15,-3,-12,-1,-1,-3,4,-19,6
1.52968E+15,2,2,-6,2,-1,7,24,0
1.52968E+15,0,-4,-1,3,3,-13,-6,-4
1.52968E+15,0,9,0,-2,3,23,5,1
1.52968E+15,-1,-17,-17,-6,-4,-6,14,2
1.52968E+15,3,4,37,11,3,-3,-11,0
1.52968E+15,-2,5,-27,-17,-7,-7,-10,-2
1.52968E+15,-3,-1,-2,2,0,-9,-14,-7
1.52968E+15,-7,-12,11,2,0,-3,2,-5
1.52968E+15,-1,-1,-4,-1,-1,2,3,4
1.52968E+15,2,23,16,11,3,3,-4,-3
1.52968E+15,-1,3,9,-2,-1,-6,1,-2
1.52968E+15,3,1,-20,-8,-5,-7,-4,-4
1.52968E+15,-1,-13,-31,-18,-1,-2,16,11
1.52968E+15,-3,1,21,9,-2,2,2,6
1.52968E+15,0,3,-11,-3,-3,-8,-12,-5
1.52968E+15,-1,-2,11,10,4,-6,-12,-7
1.52968E+15,-4,-5,-7,-6,-2,-2,-7,-4
1.52968E+15,2,0,-19,2,-1,3,-2,-7
1.52968E+15,-3,-15,-2,-2,-3,-1,-3,3
1.52968E+15,-2,21,1,1,-5,-13,-8,-12
1.52968E+15,-3,1,-15,-4,1,9,1,-1
1.52968E+15,-5,-20,-15,-9,-4,-10,0,2
1.52968E+15,0,7,15,5,-1,9,1,2
1.52968E+15,4,19,21,4,2,-6,-5,-7
1.52968E+15,-3,-12,-9,-3,-1,-1,14,10
1.52968E+15,1,9,14,6,5,6,7,4
1.52968E+15,-3,-11,-52,-19,-3,-4,-5,-12
1.52968E+15,2,18,40,2,-8,-5,-12,1
1.52968E+15,2,7,10,5,4,1,-5,-4
1.52968E+15,0,-6,2,0,-1,2,7,-9
1.52968E+15,-1,-11,-14,-2,0,-4,-2,0
1.52968E+15,-5,-20,10,3,1,-2,-5,-3
1.52968E+15,2,-2,-26,-13,-8,-15,-13,-8
1.52968E+15,5,18,23,7,4,9,-2,-4
1.52968E+15,-10,-43,-9,-6,-6,-11,-4,9
1.52968E+15,-1,-8,-8,3,2,2,6,-5
1.52968E+15,-2,0,-3,1,-2,-2,-3,0
1.52968E+15,-1,-10,-15,-9,-6,-10,-9,-1
1.52968E+15,1,10,26,11,3,8,17,5
1.52968E+15,0,-1,-29,-13,0,-3,-3,2
1.52968E+15,1,-10,10,5,0,4,-5,6
1.52968E+15,-5,8,-6,-7,-6,-4,11,-5
1.52968E+15,6,21,42,12,4,6,6,-1
1.52968E+15,-2,-17,-46,-22,-3,-1,-1,2
1.52968E+15,0,-13,19,6,0,-2,0,-2
1.52968E+15,-1,5,2,-2,-2,-1,-19,2
1.52968E+15,-4,7,10,8,3,0,12,5
1.52968E+15,3,19,-9,0,-2,-4,-12,-2
1.52968E+15,-7,-10,-7,-4,-3,5,-4,-6
1.52968E+15,2,-5,0,5,0,-1,1,7
1.52968E+15,2,-2,-4,4,4,-1,5,-1
1.52968E+15,3,5,-15,-17,-7,-7,-4,4
1.52968E+15,4,10,-11,1,5,13,11,8
1.52968E+15,-2,-10,19,6,1,4,-1,1
1.52968E+15,4,24,3,0,1,5,0,-4
1.52968E+15,-2,-11,25,9,2,0,6,4
1.52968E+15,1,1,2,0,-2,-12,-1,0
1.52968E+15,-4,-17,-14,-11,-5,-10,4,-3
1.52968E+15,4,13,-4,-4,5,8,-13,-5
1.52968E+15,-4,-21,1,5,-2,-1,3,1
1.52968E+15,-2,15,-1,-6,-4,1,-4,4
1.52968E+15,-5,-5,2,5,1,-4,-8,-15
1.52968E+15,0,-4,-10,6,0,-11,-3,1
1.52968E+15,-4,-20,-25,-12,-2,1,0,-10
1.52968E+15,-1,28,41,11,-2,-3,7,-1
1.52968E+15,2,-16,-3,-2,-1,-9,6,10
1.52968E+15,-2,-2,16,7,-1,8,1,-1
1.52968E+15,2,-9,-46,-21,-3,-3,-1,2
1.52968E+15,-3,0,-14,-9,-6,-5,-6,-8
1.52968E+15,-2,1,15,5,2,-6,11,0
1.52968E+15,0,4,4,0,2,5,-23,-13
1.52968E+15,2,9,23,19,10,9,12,3
1.52968E+15,1,-11,-14,-13,-6,0,-3,3
1.52968E+15,5,25,8,3,-1,-5,-14,3
1.52968E+15,-7,-23,-32,-12,-5,-10,7,2
1.52968E+15,1,3,39,14,2,-2,7,3
1.52968E+15,-4,0,1,7,1,-6,-9,-12
1.52968E+15,5,-4,-12,2,2,10,-3,3
1.52968E+15,0,8,2,-3,-5,4,-6,4
1.52968E+15,-2,1,12,-2,-7,-4,9,5
1.52968E+15,-9,-5,-5,0,4,-10,-12,-13
1.52968E+15,-4,-17,-9,-3,2,7,9,2
1.52968E+15,3,6,-5,0,-2,-7,-8,1
1.52968E+15,-1,-3,-10,-2,-2,3,12,1
1.52968E+15,4,17,18,-2,-4,6,-1,4
1.52968E+15,-1,-25,-26,-5,-2,-10,-12,-1
1.52968E+15,-9,27,21,-2,-6,-13,-7,-3
1.52968E+15,-4,-8,22,0,-3,-1,1,-5
1.52968E+15,4,12,-19,1,7,2,9,0
1.52968E+15,-1,-3,6,1,-3,-6,-2,3
1.52968E+15,-6,-26,-35,-13,-3,9,6,-11
1.52968E+15,3,19,15,5,-1,-1,2,10
1.52968E+15,0,-3,7,4,-1,-11,0,3
1.52968E+15,-2,1,0,-2,2,9,5,-5
1.52968E+15,3,-2,6,-2,-3,-11,-1,9
1.52968E+15,-3,4,-13,-3,-3,-1,-8,-2
1.52968E+15,2,-8,-3,0,-1,5,5,0
1.52968E+15,2,12,-2,-2,0,-2,8,5
1.52968E+15,3,-13,-6,1,1,-9,1,4
